Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR
2018-01-03 11-AM,BTCEUR,12432.6,12600,12420,12588,274.38,3432027.04
2018-01-03 10-AM,BTCEUR,12518.5,12574.8,12312,12432.6,189.37,2351580.9
2018-01-03 09-AM,BTCEUR,12710,12740,12374.7,12518.5,335.6,4214473.8
2018-01-03 08-AM,BTCEUR,12770,12848.6,12673.5,12710,227.57,2900464.7
2018-01-03 07-AM,BTCEUR,12861.3,12887,12740.1,12770,181.15,2325252.41
2018-01-03 06-AM,BTCEUR,12660,12861.3,12620.7,12861.3,223.0,2835614.99
2018-01-03 05-AM,BTCEUR,12655.4,12686.6,12560,12660,124.01,1569791.61
2018-01-03 04-AM,BTCEUR,12471,12669.9,12449.5,12655.4,84.22,1058842.27
2018-01-03 03-AM,BTCEUR,12571,12651.2,12400.1,12471,140.25,1761084.89
2018-01-03 02-AM,BTCEUR,12399.9,12572.6,12300,12571,140.94,1754845.28
2018-01-03 01-AM,BTCEUR,12371.8,12446.3,12290.1,12399.9,93.8,1160584.66
2018-01-03 12-AM,BTCEUR,12299.8,12501.9,12290,12371.8,147.62,1832863.3
2018-01-02 11-PM,BTCEUR,12321,12487.6,12200,12299.8,242.86,2983890.69
2018-01-02 10-PM,BTCEUR,12381.9,12499,12320,12321,589.41,7301504.87
2018-01-02 09-PM,BTCEUR,12470,12529.8,12251.8,12381.9,348.67,4321466.94
2018-01-02 08-PM,BTCEUR,12308.2,12746,12308.2,12470,468.26,5891845.76
2018-01-02 07-PM,BTCEUR,12650,12650,12308.2,12308.2,162.34,2028779.96
2018-01-02 06-PM,BTCEUR,12251.1,12348.9,12111,12275,229.7,2822178.8
2018-01-02 05-PM,BTCEUR,11570.1,11698,11570.1,11698,37.76,438282.18
2018-01-02 04-PM,BTCEUR,11550,11653,11527.7,11532.4,208.77,2422936.72
2018-01-02 03-PM,BTCEUR,11553,11600,11540.2,11550,38.39,443892.48
2018-01-02 02-PM,BTCEUR,11671.6,11685,11603.1,11668.7,20.62,240344.34
2018-01-02 01-PM,BTCEUR,11738.3,11755,11701,11705.4,5.26,61761.8
2018-01-02 12-PM,BTCEUR,11440.3,11487.8,11424,11480,137.71,1578798.31
2018-01-02 11-AM,BTCEUR,11425.8,11473,11307.6,11440.3,186.06,2121786.92
2018-01-02 10-AM,BTCEUR,11363.9,11499,11352.9,11425.8,208.64,2388048.59
2018-01-02 09-AM,BTCEUR,11406.2,11437,11321.8,11363.9,262.38,2991824.24
2018-01-02 08-AM,BTCEUR,11292,11434.9,11276.1,11406.2,213.54,2430426.94
2018-01-02 07-AM,BTCEUR,11227.4,11299.1,11199,11292,114.42,1285816.59
2018-01-02 06-AM,BTCEUR,11034.7,11524.9,10997.4,11227.4,266.66,2981458.47
2018-01-02 05-AM,BTCEUR,11000.6,11140.6,10976.3,11034.7,125.43,1385122.07
2018-01-02 04-AM,BTCEUR,11119,11233.4,10905,11000.6,324.77,3596651.86
2018-01-02 03-AM,BTCEUR,11301,11344.3,11112.8,11119,154.44,1727775.22
2018-01-02 02-AM,BTCEUR,11500,11513.9,11156.3,11290.2,439.69,4973378.48
2018-01-02 01-AM,BTCEUR,11619,11681.2,11402,11500,215.29,2485094.35
2018-01-02 12-AM,BTCEUR,11350,11650,11345,11619,157.65,1817547.24
2018-01-01 11-PM,BTCEUR,11448.3,11460,11300,11350,138.85,1580114.37
2018-01-01 10-PM,BTCEUR,11498.9,11508,11346.2,11448.3,411.39,4698074.02
2018-01-01 09-PM,BTCEUR,11434.1,11588,11434,11498.9,249.37,2877606.13
2018-01-01 08-PM,BTCEUR,11455.8,11639,11360,11434.1,334.56,3841023.48
2018-01-01 07-PM,BTCEUR,11391.6,11469.9,11335,11455.8,160.0,1827596.6
2018-01-01 06-PM,BTCEUR,11378.1,11470,11300,11391.6,142.67,1625557.87
2018-01-01 05-PM,BTCEUR,11300.1,11439.9,11300,11378.1,92.94,1057581.95
2018-01-01 04-PM,BTCEUR,11437.9,11437.9,11257.5,11310.8,97.31,1104527.84
2018-01-01 03-PM,BTCEUR,11410,11470,11300.1,11437.9,115.03,1311155.45
2018-01-01 02-PM,BTCEUR,11217.5,11457.4,11090,11410,271.41,3039166.74
2018-01-01 01-PM,BTCEUR,11414.7,11434.4,11180.3,11217.5,155.74,1753862.78
2018-01-01 12-PM,BTCEUR,11400.1,11440,11376.2,11414.7,100.81,1150939.67
2018-01-01 11-AM,BTCEUR,11592.9,11598,11250,11400.1,175.78,2003188.36
2018-01-01 10-AM,BTCEUR,11743.6,11777,11582.2,11592.9,116.76,1360626.82
2018-01-01 09-AM,BTCEUR,11559.6,11807.2,11543.5,11743.6,133.52,1561318.71
2018-01-01 08-AM,BTCEUR,11830.3,11830.3,11461.9,11559.6,174.88,2036793.21
2018-01-01 07-AM,BTCEUR,11886.6,11949.9,11770.2,11830.3,68.61,814197.83
2018-01-01 06-AM,BTCEUR,11699.6,11890.3,11639.6,11886.6,90.5,1063580.04
2018-01-01 05-AM,BTCEUR,11790.7,11809.9,11699.5,11699.6,66.63,781250.19
2018-01-01 04-AM,BTCEUR,11567.5,11809.7,11505.9,11790.7,69.47,810742.39
2018-01-01 03-AM,BTCEUR,11648.6,11843.4,11519.3,11567.5,74.54,869622.4
2018-01-01 02-AM,BTCEUR,11561.1,11700,11423.5,11648.6,119.05,1375477.33
2018-01-01 01-AM,BTCEUR,11807.6,11908.4,11501,11561.1,120.07,1403287.38
2018-01-01 12-AM,BTCEUR,11993.6,11995.2,11676,11807.6,203.31,2401449.96
2017-12-31 11-PM,BTCEUR,11899.3,12079.5,11857.4,11993.6,233.48,2795475.25
2017-12-31 10-PM,BTCEUR,12043.5,12087.4,11899.3,11899.3,127.11,1527851.8
2017-12-31 09-PM,BTCEUR,12065,12092.5,12004.3,12043.5,142.28,1714691.28
2017-12-31 08-PM,BTCEUR,11902.1,12180,11902,12065,239.73,2880952.81
2017-12-31 07-PM,BTCEUR,11874.9,11992,11874.8,11902.1,92.88,1108480.81
2017-12-31 06-PM,BTCEUR,11969.8,12000,11850,11874.9,100.62,1197109.22
2017-12-31 05-PM,BTCEUR,11920,11999.2,11850,11969.8,407.75,4847412.36
2017-12-31 04-PM,BTCEUR,11278.1,12160,11278,11910,794.24,9382503.01
2017-12-31 03-PM,BTCEUR,11200,11309,11100,11278.1,271.04,3045240.1
2017-12-31 02-PM,BTCEUR,11060,11264.3,10994.4,11200,259.81,2894973.12
2017-12-31 01-PM,BTCEUR,11048.8,11177.1,10972.7,11060,160.22,1771082.53
2017-12-31 12-PM,BTCEUR,11105,11250,10921.2,11048.8,237.59,2642504.14
2017-12-31 11-AM,BTCEUR,10929.9,11140,10860,11105,259.93,2855536.81
2017-12-31 10-AM,BTCEUR,10740,10930,10740,10929.9,123.84,1344414.36
2017-12-31 09-AM,BTCEUR,10842,10917.3,10673.4,10740,248.52,2678137.05
2017-12-31 08-AM,BTCEUR,11041.1,11092.8,10842,10842,121.96,1337086.69
2017-12-31 07-AM,BTCEUR,10800,11042,10798,11041.1,108.67,1189815.5
2017-12-31 06-AM,BTCEUR,10930.4,10998.4,10760,10800,81.72,887717.5
2017-12-31 05-AM,BTCEUR,11125,11200.1,10831.4,10930.4,151.75,1678676.6
2017-12-31 04-AM,BTCEUR,11170,11219.2,11024.2,11125,73.63,818246.86
2017-12-31 03-AM,BTCEUR,11269,11350,11122.6,11170,168.43,1897500.67
2017-12-31 02-AM,BTCEUR,11107.5,11300,10925.8,11269,220.78,2456422.98
2017-12-31 01-AM,BTCEUR,11075.3,11273.5,10994.8,11107.5,147.31,1641753.21
2017-12-31 12-AM,BTCEUR,10654.4,11100,10520.6,11075.3,329.47,3560298.19
2017-12-30 11-PM,BTCEUR,10958.5,11000,10600,10654.4,164.94,1783035.49
2017-12-30 10-PM,BTCEUR,11024.9,11089.7,10958.5,10958.5,178.73,1973613.81
2017-12-30 09-PM,BTCEUR,11004.8,11080,10885,11024.9,209.2,2299896.17
2017-12-30 08-PM,BTCEUR,11247.7,11299,10815.1,11004.8,249.15,2740911.52
2017-12-30 07-PM,BTCEUR,10921.1,11247.7,10920.2,11247.7,286.94,3174679.34
2017-12-30 06-PM,BTCEUR,10900,10938.2,10592.4,10921.1,346.71,3731977.52
2017-12-30 05-PM,BTCEUR,10560.1,10995,10520.6,10900,626.72,6766824.84
2017-12-30 04-PM,BTCEUR,10805,10856.1,10438.2,10560.1,544.83,5781378.0
2017-12-30 03-PM,BTCEUR,10897.8,10976.2,10731,10805,276.6,3000288.71
2017-12-30 02-PM,BTCEUR,10800,11089.4,10600,10897.8,525.58,5695877.89
2017-12-30 01-PM,BTCEUR,11100,11129.4,10550.1,10800,1108.89,11941586.79
2017-12-30 12-PM,BTCEUR,11650.4,11657,11035,11100,501.61,5684007.31
2017-12-30 11-AM,BTCEUR,11572.6,11748.1,11512,11650.4,262.92,3059034.12
2017-12-30 10-AM,BTCEUR,11729.1,11786.8,11506.4,11572.6,388.6,4510101.12
2017-12-30 09-AM,BTCEUR,11869,11950.9,11566.5,11729.1,392.62,4607955.35
2017-12-30 08-AM,BTCEUR,11811.3,11950.4,11800,11869,218.55,2593801.86
2017-12-30 07-AM,BTCEUR,11638.8,11953.5,11638.8,11811.3,244.87,2889938.26
2017-12-30 06-AM,BTCEUR,11749.3,11978.9,11579.8,11639.9,251.84,2948115.11
2017-12-30 05-AM,BTCEUR,11500,11833.5,11445.6,11749.3,224.45,2595467.7
2017-12-30 04-AM,BTCEUR,11689.5,11812.5,11500,11500,268.77,3124348.42
2017-12-30 03-AM,BTCEUR,11698.2,11822.9,11567.8,11689.5,246.58,2882603.7
2017-12-30 02-AM,BTCEUR,12000,12005,11555.9,11698.2,423.29,4990062.67
2017-12-30 01-AM,BTCEUR,12134.2,12253.6,12000,12000,284.36,3439867.94
2017-12-30 12-AM,BTCEUR,12258.8,12311.6,12001.6,12134.2,315.53,3829860.49
2017-12-29 11-PM,BTCEUR,12396.2,12439,12250,12258.8,216.04,2672259.01
2017-12-29 10-PM,BTCEUR,12310.1,12455,12305,12396.2,166.24,2058237.35
2017-12-29 09-PM,BTCEUR,12270,12400,12250,12274.1,108.68,1337373.03
2017-12-29 08-PM,BTCEUR,12351,12379.6,12220,12270,53.41,656126.36
2017-12-29 07-PM,BTCEUR,12423.6,12450,12307.3,12439.9,75.69,937986.75
2017-12-29 06-PM,BTCEUR,12368.7,12477.6,12354.9,12408.4,116.11,1439716.94
2017-12-29 05-PM,BTCEUR,12510.9,12560,12300,12397.7,203.55,2540501.1
2017-12-29 04-PM,BTCEUR,12370,12560,12300.2,12510.9,264.81,3300313.85
2017-12-29 03-PM,BTCEUR,12270,12404,12167,12391,210.56,2591193.89
2017-12-29 02-PM,BTCEUR,12135.4,12323.9,12135,12270,282.66,3462635.52
2017-12-29 01-PM,BTCEUR,12245,12245,12051,12135.4,257.69,3124158.08
2017-12-29 12-PM,BTCEUR,12245,12280.8,12003.1,12245,265.63,3221034.68
2017-12-29 11-AM,BTCEUR,12049.9,12248.7,12003,12245,278.03,3377605.42
2017-12-29 10-AM,BTCEUR,12210.1,12216.6,12000.1,12049.9,330.03,4011460.83
2017-12-29 09-AM,BTCEUR,12419.7,12432,12210.1,12210.1,224.74,2766250.13
2017-12-29 08-AM,BTCEUR,12448,12528.3,12300,12419.7,206.14,2562200.58
2017-12-29 07-AM,BTCEUR,12591.3,12600.2,12400,12448,264.64,3307066.48
2017-12-29 06-AM,BTCEUR,12519,12650,12504.9,12591.3,75.77,954740.52
2017-12-29 05-AM,BTCEUR,12409.7,12657.5,12400,12519,144.83,1810155.83
2017-12-29 04-AM,BTCEUR,12573.8,12689.6,12409.4,12409.7,121.57,1526629.14
2017-12-29 03-AM,BTCEUR,12624.4,12628.9,12450,12573.8,162.08,2031401.33
2017-12-29 02-AM,BTCEUR,12161.1,12630,12161.1,12624.4,279.15,3465069.66
2017-12-29 01-AM,BTCEUR,12198.7,12199.9,11989,12161.1,135.36,1639757.4
2017-12-29 12-AM,BTCEUR,12290,12331.2,12145.5,12198.7,147.82,1807177.04
2017-12-28 11-PM,BTCEUR,11999.9,12290,11950.1,12290,264.88,3196217.24
2017-12-28 10-PM,BTCEUR,12002,12148.8,11987.5,11999.9,333.0,4022838.83
2017-12-28 09-PM,BTCEUR,12019.8,12063.7,11871.7,12002,209.6,2506667.19
2017-12-28 08-PM,BTCEUR,11980,12100,11980,12019.8,309.25,3726445.97
2017-12-28 07-PM,BTCEUR,11788,12050,11721.8,11980,335.49,4003903.78
2017-12-28 06-PM,BTCEUR,12090.9,12185,11788,11788,687.87,8167430.07
2017-12-28 05-PM,BTCEUR,11959.4,12090.9,11900,12090.9,367.21,4395720.4
2017-12-28 04-PM,BTCEUR,12160,12200,11959.4,11959.4,295.22,3571449.45
2017-12-28 03-PM,BTCEUR,12223.2,12360.4,12160,12160,256.64,3146481.06
2017-12-28 02-PM,BTCEUR,12149.7,12275,11980,12223.2,334.42,4045265.15
2017-12-28 01-PM,BTCEUR,12100,12295.5,12097.8,12149.7,283.81,3452677.63
2017-12-28 12-PM,BTCEUR,12098.8,12174.9,11971.2,12100,348.26,4196207.24
2017-12-28 11-AM,BTCEUR,12048.9,12100,11910.6,12098.8,476.49,5710644.63
2017-12-28 10-AM,BTCEUR,12473.2,12535.8,12048.9,12048.9,277.55,3416870.15
2017-12-28 09-AM,BTCEUR,12263.5,12564.7,12203.4,12473.2,227.78,2816074.72
2017-12-28 08-AM,BTCEUR,12324.8,12345,12001.5,12263.5,315.85,3850437.13
2017-12-28 07-AM,BTCEUR,12073.1,12349,12001,12324.8,298.4,3646577.56
2017-12-28 06-AM,BTCEUR,11937.6,12168.5,11901.5,12073.1,237.31,2852661.21
2017-12-28 05-AM,BTCEUR,12327.1,12406.3,11867,11937.6,321.98,3891567.38
2017-12-28 04-AM,BTCEUR,12352,12579.7,12165.3,12327.1,138.62,1713397.7
2017-12-28 03-AM,BTCEUR,12224,12579.7,12007,12352,265.49,3249395.7
2017-12-28 02-AM,BTCEUR,12999.8,13100,12201,12224,247.44,3113773.96
2017-12-28 01-AM,BTCEUR,12820,13000,12793.5,12999.8,112.76,1461706.94
2017-12-28 12-AM,BTCEUR,13010,13029,12710.1,12820,147.14,1893922.81
2017-12-27 11-PM,BTCEUR,12970,13047.5,12848.1,13010,217.15,2810123.58
2017-12-27 10-PM,BTCEUR,12808.7,13049.7,12721.3,12970,354.78,4583734.48
2017-12-27 09-PM,BTCEUR,12585,12880,12505,12808.7,316.92,4043416.97
2017-12-27 08-PM,BTCEUR,12523,12663.5,12405.3,12585,409.28,5132819.8
2017-12-27 07-PM,BTCEUR,12799.8,12878.9,12500,12523,314.98,4017528.37
2017-12-27 06-PM,BTCEUR,12699.9,12879,12595,12799.8,355.34,4537535.27
2017-12-27 05-PM,BTCEUR,12500,12740,12276,12699.9,499.68,6258193.52
2017-12-27 04-PM,BTCEUR,12840.1,12980,12466,12500,475.47,6031502.15
2017-12-27 03-PM,BTCEUR,12898.7,12991.9,12686.3,12840.1,350.11,4498517.57
2017-12-27 02-PM,BTCEUR,13234.2,13248,12825,12898.7,314.09,4097509.57
2017-12-27 01-PM,BTCEUR,13236.4,13270,13030,13234.2,189.8,2501228.04
2017-12-27 12-PM,BTCEUR,13150,13300,13100,13236.4,220.56,2915666.14
2017-12-27 11-AM,BTCEUR,13025.4,13198,13001.9,13150,157.93,2067858.31
2017-12-27 10-AM,BTCEUR,13180,13262.8,12810.3,13025.4,285.9,3722394.22
2017-12-27 09-AM,BTCEUR,13316.2,13350.5,12925,13180,297.33,3910234.89
2017-12-27 08-AM,BTCEUR,13396,13500,13275,13316.2,240.68,3225916.98
2017-12-27 07-AM,BTCEUR,13562.5,13570,13264,13396,237.32,3180716.3
2017-12-27 06-AM,BTCEUR,13498.4,13596,13480,13562.5,118.63,1609359.34
2017-12-27 05-AM,BTCEUR,13485,13540.7,13346.6,13498.4,144.47,1944504.05
2017-12-27 04-AM,BTCEUR,13232,13537.4,13196,13485,289.8,3899080.6
2017-12-27 03-AM,BTCEUR,13149.2,13232.9,13080,13232,48.94,643079.84
2017-12-27 02-AM,BTCEUR,13275,13291,13075.7,13149.2,56.21,741763.33
2017-12-27 01-AM,BTCEUR,13012.1,13347.4,12977.5,13275,169.98,2238943.95
2017-12-27 12-AM,BTCEUR,13161.9,13169.9,12990,13012.1,143.77,1875825.1
2017-12-26 11-PM,BTCEUR,13120,13178.6,12995,13161.9,153.25,2001083.29
2017-12-26 10-PM,BTCEUR,13326.2,13350,13045,13120,212.95,2814246.98
2017-12-26 09-PM,BTCEUR,13192.1,13372.6,13113,13326.2,193.8,2566893.82
2017-12-26 08-PM,BTCEUR,13299.6,13480,13016.1,13192.1,317.54,4233317.69
2017-12-26 07-PM,BTCEUR,13211.1,13359,13119.9,13299.6,282.42,3746713.26
2017-12-26 06-PM,BTCEUR,13219.7,13347,13150,13211.1,217.99,2893870.73
2017-12-26 05-PM,BTCEUR,13490,13490,13080,13219.7,321.5,4288051.24
2017-12-26 04-PM,BTCEUR,13228.8,13490,13208,13490,373.48,4996900.55
2017-12-26 03-PM,BTCEUR,13181,13270,13005,13228.8,402.15,5295835.97
2017-12-26 02-PM,BTCEUR,12770.6,13181,12751.5,13181,442.82,5757150.12
2017-12-26 01-PM,BTCEUR,12710,12860,12680,12770.6,282.85,3615556.75
2017-12-26 12-PM,BTCEUR,12574,12780,12455,12710,165.97,2090625.04
2017-12-26 11-AM,BTCEUR,12650.3,12680,12530.1,12574,164.16,2064849.42
2017-12-26 10-AM,BTCEUR,12721,12806,12612.5,12650.3,198.66,2529833.46
2017-12-26 09-AM,BTCEUR,12510,12795.4,12421.5,12721,311.31,3921862.86
2017-12-26 08-AM,BTCEUR,12801.4,12861,12510,12510,211.82,2689323.07
2017-12-26 07-AM,BTCEUR,12880,12880,12580.5,12801.4,171.05,2182689.45
2017-12-26 06-AM,BTCEUR,12701.8,12888.8,12593.5,12880,205.78,2630834.44
2017-12-26 05-AM,BTCEUR,12446.7,12850,12442.6,12701.8,336.59,4264671.82
2017-12-26 04-AM,BTCEUR,12183.3,12489,12183.1,12446.7,293.59,3627029.74
2017-12-26 03-AM,BTCEUR,11707.6,12183.3,11650,12175.3,212.22,2535120.18
2017-12-26 02-AM,BTCEUR,11694.8,11812.3,11650,11707.6,92.62,1086158.7
2017-12-26 01-AM,BTCEUR,11699.8,11699.9,11527,11694.8,64.18,746150.02
2017-12-26 12-AM,BTCEUR,11685.8,11842,11611.1,11699.8,130.63,1540969.58
2017-12-25 11-PM,BTCEUR,11572.4,11811,11550.4,11685.8,240.24,2822109.32
2017-12-25 10-PM,BTCEUR,11500,11618,11363,11572.4,126.06,1451283.79
2017-12-25 09-PM,BTCEUR,11550,11611.1,11355,11500,253.85,2917136.01
2017-12-25 08-PM,BTCEUR,11800,11886.7,11500,11550,180.66,2110767.7
2017-12-25 07-PM,BTCEUR,11865.7,11930.1,11767,11800,145.43,1723700.89
2017-12-25 06-PM,BTCEUR,11667.4,11990,11600,11865.7,342.93,4043204.57
2017-12-25 05-PM,BTCEUR,11739.6,11827.8,11535.1,11667.4,169.15,1972998.14
2017-12-25 04-PM,BTCEUR,11696,11885,11593.4,11739.6,118.85,1398217.15
2017-12-25 03-PM,BTCEUR,11351,11853.9,11351,11696,225.03,2600779.8
2017-12-25 02-PM,BTCEUR,11740,11900,11351,11351,263.49,3052666.82
2017-12-25 01-PM,BTCEUR,12287.9,12298,11700.3,11740,264.66,3185880.53
2017-12-25 12-PM,BTCEUR,11919.8,12287.9,11915,12287.9,268.86,3254647.58
2017-12-25 11-AM,BTCEUR,11770.7,12076,11737.2,11919.8,197.74,2351663.49
2017-12-25 10-AM,BTCEUR,11742.3,11921,11730.9,11770.7,137.86,1629963.08
2017-12-25 09-AM,BTCEUR,11916.1,12091.9,11700.1,11742.3,210.86,2505607.94
2017-12-25 08-AM,BTCEUR,11973,12000,11721,11916.1,262.02,3129974.35
2017-12-25 07-AM,BTCEUR,11654.2,11973,11653.6,11973,260.72,3087561.77
2017-12-25 06-AM,BTCEUR,11700.4,11975,11490.1,11654.2,153.95,1816447.51
2017-12-25 05-AM,BTCEUR,11743.1,11786.8,11600,11700.4,49.05,572320.89
2017-12-25 04-AM,BTCEUR,11313.5,11824.7,11184.8,11743.1,65.98,760884.29
2017-12-25 03-AM,BTCEUR,11358.1,11677.5,11300,11313.5,58.17,665543.17
2017-12-25 02-AM,BTCEUR,11721.2,11739.9,11345,11358.1,124.56,1431947.65
2017-12-25 01-AM,BTCEUR,11691.4,11783.2,11500,11721.2,104.97,1219424.34
2017-12-25 12-AM,BTCEUR,11775,11930,11623.6,11691.4,145.75,1723574.87
2017-12-24 11-PM,BTCEUR,11580,11775,11460.2,11775,216.76,2528184.73
2017-12-24 10-PM,BTCEUR,11104.6,11634,11000,11580,212.17,2399182.07
2017-12-24 09-PM,BTCEUR,11375.8,11375.8,11100.6,11104.6,181.48,2038055.52
2017-12-24 08-PM,BTCEUR,10887.8,11398,10839,11375.8,271.68,3046431.87
2017-12-24 07-PM,BTCEUR,11003.2,11082.9,10631.4,10887.8,235.29,2560716.39
2017-12-24 06-PM,BTCEUR,11156,11200,10800.5,11003.2,354.62,3897182.54
2017-12-24 05-PM,BTCEUR,11370,11552.8,11130,11156,167.62,1892782.76
2017-12-24 04-PM,BTCEUR,11199,11581,11199,11370,200.5,2292557.15
2017-12-24 03-PM,BTCEUR,11551,11600,11090,11199,319.25,3616280.44
2017-12-24 02-PM,BTCEUR,11222.6,11597.4,11200.1,11551,328.09,3730258.12
2017-12-24 01-PM,BTCEUR,10850.8,11279.2,10850.8,11222.6,423.43,4718714.49
2017-12-24 12-PM,BTCEUR,11200,11276.9,10500,10850.8,573.66,6231407.83
2017-12-24 11-AM,BTCEUR,11456.3,11510,10903,11200,406.1,4503101.87
2017-12-24 10-AM,BTCEUR,11874.1,11886.7,11253.2,11456.3,538.36,6170418.45
2017-12-24 09-AM,BTCEUR,12175.5,12175.5,11570,11874.1,301.93,3589005.27
2017-12-24 08-AM,BTCEUR,11930,12200,11800,12175.5,217.83,2623347.58
2017-12-24 07-AM,BTCEUR,12215,12341.5,11810.3,11930,156.92,1897069.16
2017-12-24 06-AM,BTCEUR,12001.2,12264.9,11863.3,12215,128.58,1556169.26
2017-12-24 05-AM,BTCEUR,11712.1,12006.2,11678,12001.2,84.16,994559.4
2017-12-24 04-AM,BTCEUR,11952.1,11971.5,11500,11712.1,206.99,2406668.34
2017-12-24 03-AM,BTCEUR,11569.2,12121.4,11550,11952.1,189.44,2240243.99
2017-12-24 02-AM,BTCEUR,12063.2,12269.1,11550,11569.2,226.21,2675414.38
2017-12-24 01-AM,BTCEUR,12369,12369,11850,12063.2,186.51,2253395.42
2017-12-24 12-AM,BTCEUR,12339,12405.7,11994.1,12369,306.4,3718966.03
2017-12-23 11-PM,BTCEUR,12588.8,12800,12100,12339,336.85,4194999.01
2017-12-23 10-PM,BTCEUR,12933.8,13030.9,12539.2,12588.8,225.86,2906740.92
2017-12-23 09-PM,BTCEUR,12868.7,13000,12792.4,12933.8,162.18,2096837.53
2017-12-23 08-PM,BTCEUR,12671,12895.3,12550.1,12868.7,229.78,2933850.93
2017-12-23 07-PM,BTCEUR,12640.1,12773.8,12600.6,12671,153.39,1945260.99
2017-12-23 06-PM,BTCEUR,12769.5,12890,12612,12640.1,200.26,2550927.16
2017-12-23 05-PM,BTCEUR,12848,12891.9,12525.1,12769.5,228.65,2900486.18
2017-12-23 04-PM,BTCEUR,12530,12899.9,12505,12848,289.78,3688861.78
2017-12-23 03-PM,BTCEUR,13077.8,13173.9,12501,12530,464.49,6016579.87
2017-12-23 02-PM,BTCEUR,12877.8,13080,12868.4,13077.8,388.9,5039535.17
2017-12-23 01-PM,BTCEUR,12899.9,12998.8,12764.7,12877.8,362.89,4674185.99
2017-12-23 12-PM,BTCEUR,13000,13100,12729.3,12899.9,315.31,4077145.91
2017-12-23 11-AM,BTCEUR,12675,13050,12656,13000,475.13,6098856.2
2017-12-23 10-AM,BTCEUR,12439.9,12690,12266.6,12675,329.06,4096961.66
2017-12-23 09-AM,BTCEUR,12278.1,12450,12069.9,12439.9,233.24,2869966.88
2017-12-23 08-AM,BTCEUR,12140.5,12434,12096,12278.1,249.34,3067187.96
2017-12-23 07-AM,BTCEUR,11757,12233.9,11757,12140.5,257.61,3111908.37
2017-12-23 06-AM,BTCEUR,11721.1,11893.2,11450,11757,207.21,2410073.25
2017-12-23 05-AM,BTCEUR,12233.1,12405.3,11600,11721.1,217.93,2629023.28
2017-12-23 04-AM,BTCEUR,12492.7,12548.9,12109,12233.1,188.39,2321889.23
2017-12-23 03-AM,BTCEUR,12226,12494.9,12001.1,12492.7,125.01,1535394.96
2017-12-23 02-AM,BTCEUR,12000,12499.6,12000,12226,224.63,2754710.87
2017-12-23 01-AM,BTCEUR,11680,12140.8,11620.1,12000,222.84,2643380.21
2017-12-23 12-AM,BTCEUR,11615.9,12199.6,11499,11680,305.53,3621566.16
2017-12-22 11-PM,BTCEUR,12490,12620,11466,11615.9,493.56,5946754.63
2017-12-22 10-PM,BTCEUR,12031,12625,11934.2,12490,440.12,5385555.09
2017-12-22 09-PM,BTCEUR,12097,12200,11700.1,12031,608.88,7279502.19
2017-12-22 08-PM,BTCEUR,11251.9,12100,11251.9,12097,577.26,6802049.35
2017-12-22 07-PM,BTCEUR,11417.6,11526,11005,11251.9,507.16,5714702.1
2017-12-22 06-PM,BTCEUR,11000,11490,10729.2,11480,556.32,6213156.5
2017-12-22 05-PM,BTCEUR,11149,11398.7,10601,11000,276.01,3055270.78
2017-12-22 04-PM,BTCEUR,10990,10992,10800,10850,93.12,1020332.09
2017-12-22 03-PM,BTCEUR,11231,11499,11184,11184,156.11,1771590.39
2017-12-22 02-PM,BTCEUR,9890,10416,9776.2,10227,159.88,1608831.8
2017-12-22 01-PM,BTCEUR,10782.1,10883.5,10400,10400,247.87,2638523.23
2017-12-22 12-PM,BTCEUR,11620,11920.9,11532.3,11535.6,470.92,5537334.68
2017-12-22 11-AM,BTCEUR,11960,11990,11450.1,11650,606.28,7072646.16
2017-12-22 10-AM,BTCEUR,12000,12000,11867.8,11960,12.68,151442.8
2017-12-22 09-AM,BTCEUR,11673.1,11673.1,11420,11420.2,55.62,640802.28
2017-12-22 08-AM,BTCEUR,10601.1,10614.1,10405,10607.4,610.53,6475313.28
2017-12-22 07-AM,BTCEUR,9299.9,10800,8926,10500,747.63,7350583.38
2017-12-22 06-AM,BTCEUR,11108.7,11327,10050,10050,712.05,7614201.94
2017-12-22 05-AM,BTCEUR,11958,12139.5,11011.1,11108.7,308.69,3543459.4
2017-12-22 04-AM,BTCEUR,11742.2,12149.7,11567.7,11958,387.68,4588262.98
2017-12-22 03-AM,BTCEUR,11300.3,11944.6,11000,11742.2,692.82,7783893.34
2017-12-22 02-AM,BTCEUR,11649.8,12015.6,11300.3,11300.3,283.9,3324598.84
2017-12-22 01-AM,BTCEUR,12380,12395.3,11500,11649.8,675.83,8024790.57
2017-12-22 12-AM,BTCEUR,12587.5,12829.2,12285.2,12380,504.82,6308041.91
2017-12-21 11-PM,BTCEUR,12631,12651,12420,12587.5,188.4,2362764.09
2017-12-21 10-PM,BTCEUR,12848.9,12900,12525.2,12631,337.47,4297349.8
2017-12-21 09-PM,BTCEUR,12136.5,12890,12106.3,12848.9,512.98,6354933.02
2017-12-21 08-PM,BTCEUR,12496.6,12757.2,12000.1,12136.5,598.19,7447176.86
2017-12-21 07-PM,BTCEUR,11109.9,12748.9,11100,12496.6,637.35,7675053.58
